,CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFMSegement,Segment,Cluster
970,14284,31,6,109.45,3,2,2,322,Others,0
971,14285,21,4,199.92,3,1,3,313,Others,0
972,14286,24,64,1011.76,3,4,4,344,Loyal Customers,1
973,14287,8,2,35.400000000000006,4,1,1,411,Recent Customers,2
974,14288,213,4,80.7,1,1,2,112,Others,2
975,14289,9,8,178.2,4,2,3,423,Recent Customers,0
976,14290,11,26,648.19,4,4,4,444,Champions,1
977,14291,2,57,1054.14,4,4,4,444,Champions,1
978,14292,8,19,793.6800000000001,4,3,4,434,Loyal Customers,1
979,14293,3,7,146.31,4,2,3,423,Recent Customers,1
980,14295,40,2,50.400000000000006,3,1,1,311,Others,2
981,14297,18,13,283.21,4,3,3,433,Loyal Customers,0
982,14298,8,325,9798.26,4,4,4,444,Champions,1
983,14299,8,24,542.56,4,4,4,444,Champions,1
984,14301,117,2,168.12,2,1,3,213,Others,2
985,14304,223,5,96.5,1,2,2,122,Others,2
986,14305,71,19,364.63,2,3,4,234,At Risk,0
987,14306,51,3,208.5,3,1,3,313,Others,0
988,14307,89,44,724.99,2,4,4,244,At Risk,1
989,14309,8,27,671.6700000000001,4,4,4,444,Champions,1
990,14311,243,6,96.55,1,2,2,122,Others,2
991,14312,47,16,262.53999999999996,3,3,3,333,Loyal Customers,0
992,14314,107,1,9.120000000000001,2,1,1,211,Others,2
993,14315,45,25,647.35,3,4,4,344,Loyal Customers,1
994,14317,65,6,142.38,2,2,3,223,Others,0
995,14320,333,7,93.09,1,2,2,122,Others,2
996,14321,11,24,271.92,4,4,3,443,Loyal Customers,1
997,14323,115,13,208.08,2,3,3,233,At Risk,0
998,14326,242,2,40.2,1,1,1,111,Lost,2
999,14327,163,4,90.19999999999999,1,1,2,112,Others,2
1000,14329,17,46,967.28,4,4,4,444,Champions,1
1001,14331,135,4,58.379999999999995,2,1,1,211,Others,2
1002,14332,23,7,84.36,3,2,2,322,Others,0
1003,14333,68,2,29.1,2,1,1,211,Others,2
1004,14334,94,35,596.56,2,4,4,244,At Risk,0
1005,14336,17,17,342.82,4,3,4,434,Loyal Customers,1
1006,14338,196,3,59.6,1,1,2,112,Others,2
1007,14339,243,4,116.1,1,1,2,112,Others,2
1008,14340,219,3,65.4,1,1,2,112,Others,2
1009,14341,45,23,363.03000000000003,3,4,4,344,Loyal Customers,0
1010,14342,21,5,169.56,3,2,3,323,Others,0
1011,14344,127,11,164.24,2,3,3,233,At Risk,0
1012,14345,39,2,32.85,3,1,1,311,Others,2
1013,14346,121,13,274.36,2,3,3,233,At Risk,0
1014,14348,260,3,47.7,1,1,1,111,Lost,2
1015,14349,10,8,25.490000000000002,4,2,1,421,Recent Customers,0
1016,14350,274,3,31.86,1,1,1,111,Lost,2
1017,14351,165,1,51.0,1,1,1,111,Lost,2
1018,14352,235,8,236.60000000000002,1,2,3,123,Others,0
1019,14353,215,2,18.9,1,1,1,111,Lost,2
1020,14354,6,3,48.599999999999994,4,1,1,411,Recent Customers,0
1021,14355,366,2,40.5,1,1,1,111,Lost,2
1022,14356,80,9,138.47,2,2,2,222,Others,0
1023,14357,43,5,25.25,3,2,1,321,Others,2
1024,14359,19,11,189.3,4,3,3,433,Loyal Customers,0
1025,14360,32,32,675.6999999999999,3,4,4,344,Loyal Customers,1
1026,14362,22,9,36.8,3,2,1,321,Others,0
1027,14364,135,18,1066.0,2,3,4,234,At Risk,0
1028,14367,8,114,1913.41,4,4,4,444,Champions,1
1029,14368,320,1,17.0,1,1,1,111,Lost,2
1030,14371,295,1,26.099999999999998,1,1,1,111,Lost,2
1031,14373,358,1,24.95,1,1,1,111,Lost,2
1032,14375,185,21,86.25,1,3,2,132,At Risk,0
1033,14377,191,3,115.85,1,1,2,112,Others,2
1034,14379,44,9,80.97,3,2,2,322,Others,0
1035,14381,52,11,40.2,3,3,1,331,Loyal Customers,0
1036,14382,26,27,176.26,3,4,3,343,Loyal Customers,0
1037,14383,38,12,348.02,3,3,4,334,Loyal Customers,0
1038,14385,9,4,71.05,4,1,2,412,Recent Customers,0
1039,14386,297,2,27.900000000000002,1,1,1,111,Lost,2
1040,14387,33,26,368.13,3,4,4,344,Loyal Customers,0
1041,14388,10,38,639.54,4,4,4,444,Champions,1
1042,14389,65,11,220.10000000000002,2,3,3,233,At Risk,0
1043,14390,10,59,961.76,4,4,4,444,Champions,1
1044,14393,218,2,29.75,1,1,1,111,Lost,2
1045,14395,2,71,720.1,4,4,4,444,Champions,1
1046,14396,65,13,124.02,2,3,2,232,At Risk,0
1047,14397,3,21,498.98,4,3,4,434,Loyal Customers,1
1048,14400,149,4,153.14000000000001,2,1,3,213,Others,0
1049,14401,4,38,805.96,4,4,4,444,Champions,1
1050,14403,217,6,546.81,1,2,4,124,Big Spenders,0
1051,14404,34,22,237.2,3,4,3,343,Loyal Customers,0
1052,14406,119,1,15.299999999999999,2,1,1,211,Others,2
1053,14407,107,12,471.99,2,3,4,234,At Risk,0
1054,14408,11,21,589.42,4,3,4,434,Loyal Customers,1
1055,14409,71,11,324.41,2,3,3,233,At Risk,0
1056,14410,92,36,257.51,2,4,3,243,At Risk,0
1057,14411,311,3,286.20000000000005,1,1,3,113,Others,2
1058,14412,43,9,114.13,3,2,2,322,Others,0
1059,14413,362,3,14.45,1,1,1,111,Lost,2
1060,14414,92,25,347.46,2,4,4,244,At Risk,0
1061,14415,1,102,1044.55,4,4,4,444,Champions,1
1062,14416,42,2,36.1,3,1,1,311,Others,2
1063,14418,4,29,499.59000000000003,4,4,4,444,Champions,1
1064,14419,11,37,202.57,4,4,3,443,Loyal Customers,1
1065,14420,99,4,48.36,2,1,1,211,Others,2
1066,14421,57,7,197.37,2,2,3,223,Others,0
1067,14422,1,46,829.72,4,4,4,444,Champions,1
1068,14426,24,55,1046.6200000000001,3,4,4,344,Loyal Customers,1
1069,14427,64,6,99.58,2,2,2,222,Others,0
1070,14428,7,23,218.89,4,4,3,443,Loyal Customers,1
1071,14431,303,2,43.2,1,1,1,111,Lost,2
1072,14432,10,92,515.1800000000001,4,4,4,444,Champions,1
1073,14434,38,1,69.6,3,1,2,312,Others,2
1074,14436,99,1,9.48,2,1,1,211,Others,2
1075,14437,366,1,10.2,1,1,1,111,Lost,2
1076,14438,306,3,47.5,1,1,1,111,Lost,2
1077,14440,8,15,754.14,4,3,4,434,Loyal Customers,1
1078,14441,1,12,466.64,4,3,4,434,Loyal Customers,1
1079,14443,54,24,364.97,2,4,4,244,At Risk,0
1080,14446,1,59,266.29,4,4,3,443,Loyal Customers,1
1081,14447,19,20,344.0,4,3,4,434,Loyal Customers,1
1082,14448,364,4,12.0,1,1,1,111,Lost,2
1083,14449,19,38,175.86,4,4,3,443,Loyal Customers,1
1084,14450,181,6,80.55,1,2,2,122,Others,2
1085,14451,60,17,94.84,2,3,2,232,At Risk,0
1086,14452,11,8,35.91,4,2,1,421,Recent Customers,0
1087,14453,190,5,34.43,1,2,1,121,Others,2
1088,14456,5,187,632.41,4,4,4,444,Champions,1
1089,14459,155,6,227.60000000000002,1,2,3,123,Others,0
1090,14461,148,26,340.42,2,4,4,244,At Risk,0
1091,14462,66,38,309.34000000000003,2,4,3,243,At Risk,0
1092,14463,205,1,76.32000000000001,1,1,2,112,Others,2
1093,14465,247,23,134.35,1,4,2,142,Frequent but Low Value,0
1094,14466,29,12,505.75,3,3,4,334,Loyal Customers,0
1095,14467,18,10,50.65,4,3,1,431,Loyal Customers,0
1096,14470,12,11,109.03999999999999,4,3,2,432,Loyal Customers,0
1097,14472,104,54,365.23,2,4,4,244,At Risk,0
1098,14473,282,1,85.0,1,1,2,112,Others,2
1099,14474,46,2,32.3,3,1,1,311,Others,2
1100,14475,72,8,252.85,2,2,3,223,Others,0
1101,14476,257,4,55.75,1,1,1,111,Lost,2
1102,14477,51,1,179.0,3,1,3,313,Others,2
1103,14479,254,3,66.1,1,1,2,112,Others,2
1104,14481,165,3,54.800000000000004,1,1,1,111,Lost,2
1105,14482,18,26,253.60999999999999,4,4,3,443,Loyal Customers,1
1106,14484,50,3,78.2,3,1,2,312,Others,2
1107,14485,39,11,39.71,3,3,1,331,Loyal Customers,0
1108,14487,27,32,296.4,3,4,3,343,Loyal Customers,1
1109,14488,68,12,188.48,2,3,3,233,At Risk,0
1110,14489,207,4,52.5,1,1,1,111,Lost,2
1111,14491,175,4,65.15,1,1,2,112,Others,2
1112,14493,7,24,465.48,4,4,4,444,Champions,1
1113,14494,26,1,30.0,3,1,1,311,Others,2
1114,14495,121,1,19.799999999999997,2,1,1,211,Others,2
1115,14496,312,4,173.01,1,1,3,113,Others,2
1116,14497,309,6,105.96000000000001,1,2,2,122,Others,2
1117,14498,43,34,441.07,3,4,4,344,Loyal Customers,1
1118,14499,26,41,165.95,3,4,3,343,Loyal Customers,0
1119,14501,184,4,93.18,1,1,2,112,Others,2
1120,14502,20,127,444.18,3,4,4,344,Loyal Customers,1
1121,14503,3,29,786.11,4,4,4,444,Champions,1
1122,14504,47,21,121.83,3,3,2,332,Loyal Customers,0
1123,14505,17,150,1140.39,4,4,4,444,Champions,1
1124,14506,17,67,392.98,4,4,4,444,Champions,1
1125,14507,40,24,333.16,3,4,3,343,Loyal Customers,0
1126,14508,22,14,83.96,3,3,2,332,Loyal Customers,0
1127,14511,11,20,315.64,4,3,3,433,Loyal Customers,1
1128,14512,188,5,75.35,1,2,2,122,Others,2
1129,14513,207,2,53.65,1,1,1,111,Lost,2
1130,14514,61,11,125.08000000000001,2,3,2,232,At Risk,0
1131,14515,18,18,365.98,4,3,4,434,Loyal Customers,1
1132,14517,33,5,75.95,3,2,2,322,Others,0
1133,14518,64,5,64.09,2,2,2,222,Others,2
1134,14520,2,1,62.400000000000006,4,1,2,412,Recent Customers,2
1135,14522,92,3,189.42000000000002,2,1,3,213,Others,0
1136,14523,108,2,22.4,2,1,1,211,Others,2
1137,14524,32,28,293.96,3,4,3,343,Loyal Customers,0
1138,14525,20,56,698.68,3,4,4,344,Loyal Customers,1
1139,14527,3,199,1718.33,4,4,4,444,Champions,1
1140,14528,37,4,150.24,3,1,3,313,Others,0
1141,14529,60,42,122.14999999999999,2,4,2,242,Frequent but Low Value,0
1142,14530,26,53,742.58,3,4,4,344,Loyal Customers,1
1143,14532,236,7,96.45,1,2,2,122,Others,0
1144,14533,25,12,447.06,3,3,4,334,Loyal Customers,0
1145,14534,3,108,1082.5,4,4,4,444,Champions,1
1146,14535,60,75,711.72,2,4,4,244,At Risk,1
1147,14536,260,2,59.5,1,1,2,112,Others,2
1148,14537,58,3,100.68,2,1,2,212,Others,2
1149,14538,65,2,32.7,2,1,1,211,Others,2
1150,14539,16,5,114.0,4,2,2,422,Recent Customers,0
1151,14540,10,15,200.32,4,3,3,433,Loyal Customers,1
1152,14541,169,25,299.64,1,4,3,143,At Risk,0
1153,14543,30,13,546.4300000000001,3,3,4,334,Loyal Customers,0
1154,14544,24,24,406.8,3,4,4,344,Loyal Customers,1
1155,14546,5,70,503.7,4,4,4,444,Champions,1
1156,14547,4,79,1008.01,4,4,4,444,Champions,1
1157,14548,318,2,326.4,1,1,3,113,Others,2
1158,14549,311,8,40.08,1,2,1,121,Others,2
1159,14550,11,8,103.81,4,2,2,422,Recent Customers,0
1160,14551,204,2,27.64,1,1,1,111,Lost,2
1161,14552,152,9,31.12,1,2,1,121,Others,2
1162,14553,19,18,166.84,4,3,3,433,Loyal Customers,0
1163,14554,10,53,709.08,4,4,4,444,Champions,1
1164,14555,302,3,32.45,1,1,1,111,Lost,2
1165,14557,85,5,260.46000000000004,2,2,3,223,Others,0
1166,14560,7,14,338.96,4,3,4,434,Loyal Customers,1
1167,14561,76,9,140.60999999999999,2,2,3,223,Others,0
1168,14562,4,94,1035.98,4,4,4,444,Champions,1
1169,14565,96,29,725.87,2,4,4,244,At Risk,0
1170,14567,57,4,176.4,2,1,3,213,Others,0
1171,14569,1,2,4.15,4,1,1,411,Recent Customers,2
1172,14570,281,8,49.6,1,2,1,121,Others,2
1173,14572,40,55,448.88,3,4,4,344,Loyal Customers,1
1174,14573,180,35,197.75,1,4,3,143,At Risk,0
1175,14577,13,21,162.32,4,3,3,433,Loyal Customers,1
1176,14578,3,5,59.03,4,2,1,421,Recent Customers,0
1177,14581,17,5,57.95,4,2,1,421,Recent Customers,0
1178,14582,41,2,21.459999999999997,3,1,1,311,Others,2
1179,14583,6,61,169.93,4,4,3,443,Loyal Customers,1
1180,14584,169,11,113.52,1,3,2,132,At Risk,0
1181,14585,50,7,38.51,3,2,1,321,Others,2
1182,14586,277,4,34.44,1,1,1,111,Lost,2
1183,14587,19,59,204.12,4,4,3,443,Loyal Customers,1
1184,14589,372,1,7.95,1,1,1,111,Lost,2
1185,14591,15,36,187.4,4,4,3,443,Loyal Customers,1
1186,14592,35,29,82.98,3,4,2,342,Loyal Customers,0
1187,14593,22,32,223.35999999999999,3,4,3,343,Loyal Customers,1
1188,14594,7,11,90.13,4,3,2,432,Loyal Customers,0
1189,14595,24,17,297.47,3,3,3,333,Loyal Customers,0
1190,14597,11,8,138.92,4,2,2,422,Recent Customers,0
1191,14598,44,11,51.03,3,3,1,331,Loyal Customers,0
1192,14600,306,7,123.75,1,2,2,122,Others,0
1193,14601,11,1,35.400000000000006,4,1,1,411,Recent Customers,2
1194,14603,275,1,509.99999999999994,1,1,4,114,Big Spenders,2
1195,14606,1,547,2493.79,4,4,4,444,Champions,1
1196,14607,19,15,3195.06,4,3,4,434,Loyal Customers,1
1197,14608,4,6,580.6,4,2,4,424,Recent Customers,1
1198,14616,243,1,158.4,1,1,3,113,Others,2
1199,14618,9,2,60.0,4,1,2,412,Recent Customers,2
1200,14619,246,3,51.900000000000006,1,1,1,111,Lost,2
1201,14620,206,5,76.46000000000001,1,2,2,122,Others,2
1202,14621,1,23,499.54,4,4,4,444,Champions,1
1203,14622,185,6,64.7,1,2,2,122,Others,2
1204,14623,32,31,176.87,3,4,3,343,Loyal Customers,0
1205,14624,57,1,15.600000000000001,2,1,1,211,Others,2
1206,14625,196,8,145.6,1,2,3,123,Others,0
1207,14626,24,25,491.6,3,4,4,344,Loyal Customers,1
1208,14628,91,8,153.03,2,2,3,223,Others,0
1209,14629,4,25,131.26,4,4,2,442,Loyal Customers,1
1210,14631,51,12,325.84000000000003,3,3,3,333,Loyal Customers,0
1211,14632,263,1,15.9,1,1,1,111,Lost,2
1212,14633,266,4,82.45,1,1,2,112,Others,2
1213,14636,36,6,127.80000000000001,3,2,2,322,Others,0
1214,14638,51,3,113.99000000000001,3,1,2,312,Others,2
1215,14639,52,36,609.3100000000001,3,4,4,344,Loyal Customers,1
1216,14640,24,21,497.74,3,3,4,334,Loyal Customers,1
1217,14641,22,3,59.75999999999999,3,1,2,312,Others,2
1218,14643,170,2,29.72,1,1,1,111,Lost,2
1219,14644,68,6,146.3,2,2,3,223,Others,0
1220,14645,157,8,127.19,1,2,2,122,Others,0
1221,14647,201,7,120.35000000000001,1,2,2,122,Others,0
1222,14649,5,34,262.62,4,4,3,443,Loyal Customers,1
1223,14651,67,24,136.02,2,4,2,242,Frequent but Low Value,0
1224,14652,77,4,13.79,2,1,1,211,Others,2
1225,14653,1,39,344.52,4,4,4,444,Champions,1
1226,14655,8,4,162.2,4,1,3,413,Recent Customers,0
1227,14656,169,17,65.89,1,3,2,132,At Risk,0
1228,14657,18,25,162.22,4,4,3,443,Loyal Customers,0
1229,14658,5,6,39.089999999999996,4,2,1,421,Recent Customers,0
1230,14659,9,40,402.61,4,4,4,444,Champions,1
1231,14660,87,6,31.47,2,2,1,221,Others,2
1232,14662,29,28,116.83,3,4,2,342,Loyal Customers,0
1233,14664,20,22,106.72,3,4,2,342,Loyal Customers,0
1234,14665,61,19,404.42,2,3,4,234,At Risk,0
1235,14666,24,3,34.3,3,1,1,311,Others,2
1236,14667,11,120,2029.59,4,4,4,444,Champions,1
1237,14669,242,44,306.59,1,4,3,143,At Risk,0
1238,14670,280,30,138.18,1,4,2,142,Frequent but Low Value,0
1239,14672,235,15,179.5,1,3,3,133,At Risk,0
1240,14673,3,14,262.14,4,3,3,433,Loyal Customers,1
1241,14675,16,22,108.7,4,4,2,442,Loyal Customers,0
1242,14676,31,9,765.96,3,2,4,324,Big Spenders,0
1243,14680,72,41,3945.7400000000002,2,4,4,244,At Risk,1
1244,14681,212,1,340.0,1,1,4,114,Big Spenders,2
1245,14682,201,1,20.8,1,1,1,111,Lost,2
1246,14684,26,92,336.77,3,4,3,343,Loyal Customers,1
1247,14687,107,2,49.8,2,1,1,211,Others,2
1248,14688,8,58,956.45,4,4,4,444,Champions,1
1249,14689,209,3,17.7,1,1,1,111,Lost,2
1250,14690,44,12,99.68,3,3,2,332,Loyal Customers,0
1251,14691,31,13,469.09,3,3,4,334,Loyal Customers,0
1252,14692,137,11,97.85,2,3,2,232,At Risk,0
1253,14693,264,2,134.1,1,1,2,112,Others,2
1254,14696,4,28,475.3,4,4,4,444,Champions,1
1255,14697,218,5,29.09,1,2,1,121,Others,2
1256,14698,2,36,250.47,4,4,3,443,Loyal Customers,1
1257,14699,214,3,39.45,1,1,1,111,Lost,2
1258,14700,32,26,572.63,3,4,4,344,Loyal Customers,1
1259,14701,11,77,630.52,4,4,4,444,Champions,1
1260,14702,1,74,792.1,4,4,4,444,Champions,1
1261,14703,15,5,68.53,4,2,2,422,Recent Customers,0
1262,14704,20,89,323.32,3,4,3,343,Loyal Customers,1
1263,14708,3,4,186.0,4,1,3,413,Recent Customers,1
1264,14709,15,36,918.95,4,4,4,444,Champions,1
1265,14710,14,24,91.86,4,4,2,442,Loyal Customers,0
1266,14711,10,69,615.3199999999999,4,4,4,444,Champions,1
1267,14712,29,6,393.9,3,2,4,324,Big Spenders,0
1268,14713,9,61,413.68,4,4,4,444,Champions,1
1269,14714,24,1,11.6,3,1,1,311,Others,2
1270,14715,25,18,192.68,3,3,3,333,Loyal Customers,0
1271,14716,43,15,108.51,3,3,2,332,Loyal Customers,0
1272,14719,2,39,258.34000000000003,4,4,3,443,Loyal Customers,1
1273,14720,6,6,83.1,4,2,2,422,Recent Customers,0
1274,14722,147,5,29.15,2,2,1,221,Others,2
1275,14723,10,62,265.57,4,4,3,443,Loyal Customers,1
1276,14725,25,14,216.8,3,3,3,333,Loyal Customers,0
1277,14727,274,4,135.2,1,1,2,112,Others,2
1278,14729,374,10,57.98,1,3,1,131,At Risk,2
1279,14730,1,89,426.76,4,4,4,444,Champions,1
1280,14731,47,12,117.43,3,3,2,332,Loyal Customers,0
1281,14732,8,35,621.5,4,4,4,444,Champions,1
1282,14733,16,47,2485.62,4,4,4,444,Champions,1
1283,14735,4,33,932.09,4,4,4,444,Champions,1
1284,14737,4,7,516.75,4,2,4,424,Recent Customers,1
1285,14738,43,2,14.86,3,1,1,311,Others,2
1286,14739,20,13,748.44,3,3,4,334,Loyal Customers,1
1287,14740,197,17,329.7,1,3,3,133,At Risk,0
1288,14741,12,18,448.96000000000004,4,3,4,434,Loyal Customers,1
1289,14744,16,4,107.94999999999999,4,1,2,412,Recent Customers,0
1290,14745,113,16,324.87,2,3,3,233,At Risk,0
1291,14747,249,3,55.599999999999994,1,1,1,111,Lost,2
1292,14748,29,15,229.6,3,3,3,333,Loyal Customers,0
1293,14752,44,2,260.64,3,1,3,313,Others,0
1294,14753,87,5,100.3,2,2,2,222,Others,0
1295,14754,45,9,159.28,3,2,3,323,Others,0
1296,14755,10,42,912.87,4,4,4,444,Champions,1
1297,14756,15,6,100.78,4,2,2,422,Recent Customers,0
1298,14757,75,4,93.92,2,1,2,212,Others,2
1299,14758,145,19,407.0,2,3,4,234,At Risk,0
1300,14759,5,32,524.0,4,4,4,444,Champions,1
1301,14760,297,2,43.599999999999994,1,1,1,111,Lost,2
1302,14761,335,1,10.2,1,1,1,111,Lost,2
1303,14762,264,3,27.96,1,1,1,111,Lost,2
1304,14765,29,8,52.82,3,2,1,321,Others,0
1305,14766,8,22,490.72,4,4,4,444,Champions,1
1306,14768,17,2,89.10000000000001,4,1,2,412,Recent Customers,2
1307,14769,3,232,2218.06,4,4,4,444,Champions,1
1308,14770,232,12,195.66,1,3,3,133,At Risk,0
1309,14772,112,3,47.25,2,1,1,211,Others,2
1310,14775,58,18,267.3,2,3,3,233,At Risk,0
1311,14776,51,27,565.3199999999999,3,4,4,344,Loyal Customers,0
1312,14778,127,11,226.06,2,3,3,233,At Risk,0
1313,14779,324,6,67.65,1,2,2,122,Others,2
1314,14780,55,7,123.22,2,2,2,222,Others,0
1315,14782,320,1,25.200000000000003,1,1,1,111,Lost,2
1316,14784,26,2,30.0,3,1,1,311,Others,2
1317,14788,7,4,94.60000000000001,4,1,2,412,Recent Customers,0
1318,14790,29,3,30.659999999999997,3,1,1,311,Others,2
1319,14793,21,2,23.2,3,1,1,311,Others,2
1320,14794,3,12,204.06,4,3,3,433,Loyal Customers,1
1321,14795,166,1,23.85,1,1,1,111,Lost,2
1322,14796,1,227,1587.6200000000001,4,4,4,444,Champions,1
1323,14798,53,3,46.72,2,1,1,211,Others,2
1324,14799,51,1,5.8,3,1,1,311,Others,2
1325,14800,48,65,660.04,3,4,4,344,Loyal Customers,1
1326,14801,61,13,41.65,2,3,1,231,At Risk,0
1327,14803,162,14,221.25,1,3,3,133,At Risk,0
1328,14804,9,2,73.1,4,1,2,412,Recent Customers,2
1329,14805,15,12,161.35,4,3,3,433,Loyal Customers,0
1330,14806,75,4,70.14,2,1,2,212,Others,2
1331,14808,40,30,336.48,3,4,3,343,Loyal Customers,0
1332,14810,41,53,446.63,3,4,4,344,Loyal Customers,1
1333,14813,370,6,18.65,1,2,1,121,Others,2
1334,14815,37,6,86.52000000000001,3,2,2,322,Others,0
1335,14817,200,14,237.04,1,3,3,133,At Risk,0
1336,14818,74,13,224.53,2,3,3,233,At Risk,0
1337,14819,64,3,83.85,2,1,2,212,Others,2
1338,14820,21,4,60.45,3,1,2,312,Others,0
1339,14823,180,16,78.43,1,3,2,132,At Risk,0
1340,14824,10,4,122.46000000000001,4,1,2,412,Recent Customers,0
1341,14825,23,15,338.15,3,3,4,334,Loyal Customers,0
1342,14828,197,2,275.40000000000003,1,1,3,113,Others,2
1343,14829,29,7,125.36,3,2,2,322,Others,0
1344,14830,53,8,18.37,2,2,1,221,Others,2
1345,14834,18,14,300.1,4,3,3,433,Loyal Customers,0
1346,14837,90,22,353.9,2,4,4,244,At Risk,0
1347,14841,53,29,640.61,2,4,4,244,At Risk,1
1348,14842,44,27,474.08000000000004,3,4,4,344,Loyal Customers,0
1349,14844,64,24,987.97,2,4,4,244,At Risk,1
1350,14847,149,4,79.7,2,1,2,212,Others,2
1351,14849,22,60,1245.8700000000001,3,4,4,344,Loyal Customers,1
1352,14850,312,3,45.1,1,1,1,111,Lost,2
1353,14851,23,5,57.239999999999995,3,2,1,321,Others,0
1354,14852,58,37,693.49,2,4,4,244,At Risk,1
1355,14853,24,2,191.7,3,1,3,313,Others,0
1356,14854,78,25,430.5,2,4,4,244,At Risk,0
1357,14855,119,5,113.6,2,2,2,222,Others,0
1358,14856,36,10,244.77,3,3,3,333,Loyal Customers,0
1359,14857,60,12,234.35,2,3,3,233,At Risk,0
1360,14859,13,10,217.22,4,3,3,433,Loyal Customers,0
1361,14860,19,1,40.56,4,1,1,411,Recent Customers,2
1362,14862,26,8,151.9,3,2,3,323,Others,0
1363,14863,29,4,86.88,3,1,2,312,Others,0
1364,14866,39,20,4157.66,3,3,4,334,Loyal Customers,1
1365,14867,186,9,202.98,1,2,3,123,Others,0
1366,14868,3,38,793.0600000000001,4,4,4,444,Champions,1
1367,14869,9,9,70.22,4,2,2,422,Recent Customers,0
1368,14870,262,5,87.6,1,2,2,122,Others,2
1369,14871,3,18,104.27000000000001,4,3,2,432,Loyal Customers,1
1370,14873,210,5,114.5,1,2,2,122,Others,2
1371,14875,108,7,126.75,2,2,2,222,Others,0
1372,14878,36,21,366.56,3,3,4,334,Loyal Customers,0
1373,14880,77,10,146.13,2,3,3,233,At Risk,0
1374,14881,20,4,67.92,3,1,2,312,Others,0
1375,14882,27,3,207.9,3,1,3,313,Others,0
1376,14883,40,7,101.83,3,2,2,322,Others,0
1377,14885,132,5,325.2,2,2,3,223,Others,0
1378,14886,253,4,68.1,1,1,2,112,Others,2
1379,14888,207,4,67.8,1,1,2,112,Others,2
1380,14889,336,3,42.3,1,1,1,111,Lost,2
1381,14890,254,1,15.0,1,1,1,111,Lost,2
1382,14891,148,6,83.34,2,2,2,222,Others,2
1383,14893,12,8,110.64,4,2,2,422,Recent Customers,0
1384,14894,85,4,152.76,2,1,3,213,Others,0
1385,14895,8,107,2194.1,4,4,4,444,Champions,1
1386,14896,205,7,80.6,1,2,2,122,Others,2
1387,14897,8,10,214.64,4,3,3,433,Loyal Customers,1
1388,14898,23,23,375.0,3,4,4,344,Loyal Customers,1
1389,14901,11,17,215.48,4,3,3,433,Loyal Customers,1
1390,14902,26,6,117.9,3,2,2,322,Others,0
1391,14903,21,64,465.24,3,4,4,344,Loyal Customers,1
1392,14904,2,13,147.94,4,3,3,433,Loyal Customers,1
1393,14905,158,5,214.0,1,2,3,123,Others,0
1394,14907,3,29,612.3,4,4,4,444,Champions,1
1395,14908,74,1,45.0,2,1,1,211,Others,2
1396,14910,3,9,143.53,4,2,3,423,Recent Customers,1
1397,14913,36,14,228.98,3,3,3,333,Loyal Customers,0
1398,14915,91,6,177.98000000000002,2,2,3,223,Others,0
1399,14916,71,13,229.03,2,3,3,233,At Risk,0
1400,14918,116,14,478.91,2,3,4,234,At Risk,0
1401,14920,213,14,237.29,1,3,3,133,At Risk,0
1402,14921,30,15,221.95000000000002,3,3,3,333,Loyal Customers,0
1403,14923,51,9,167.94,3,2,3,323,Others,0
1404,14924,246,1,15.8,1,1,1,111,Lost,2
1405,14929,32,4,74.6,3,1,2,312,Others,0
1406,14944,30,30,916.69,3,4,4,344,Loyal Customers,1
1407,14947,131,1,30.0,2,1,1,211,Others,2
1408,14948,23,18,260.47,3,3,3,333,Loyal Customers,0
1409,14950,19,4,64.0,4,1,2,412,Recent Customers,0
1410,14951,79,1,15.600000000000001,2,1,1,211,Others,2
1411,14952,60,25,1138.3200000000002,2,4,4,244,At Risk,1
1412,14953,25,10,45.71,3,3,1,331,Loyal Customers,0
1413,14954,12,19,101.57,4,3,2,432,Loyal Customers,0
1414,14957,253,1,3.9,1,1,1,111,Lost,2
1415,14958,147,6,40.7,2,2,1,221,Others,2
1416,14959,64,10,131.94,2,3,2,232,At Risk,0
1417,14960,8,7,40.01,4,2,1,421,Recent Customers,0
1418,14961,11,59,1467.8700000000001,4,4,4,444,Champions,1
1419,14962,271,1,70.2,1,1,2,112,Others,2
1420,14963,10,36,248.27,4,4,3,443,Loyal Customers,1
1421,14964,247,4,29.55,1,1,1,111,Lost,2
1422,14965,96,17,211.03,2,3,3,233,At Risk,0
1423,14966,15,8,59.83,4,2,2,422,Recent Customers,0
1424,14967,50,2,109.80000000000001,3,1,2,312,Others,2
1425,14968,30,4,13.850000000000001,3,1,1,311,Others,2
1426,14970,68,4,182.3,2,1,3,213,Others,0
1427,14971,35,29,212.45,3,4,3,343,Loyal Customers,0
1428,14972,128,2,14.01,2,1,1,211,Others,2
1429,14973,107,4,97.32,2,1,2,212,Others,2
1430,14974,37,4,19.53,3,1,1,311,Others,2
1431,14975,57,2,85.32,2,1,2,212,Others,2
1432,14976,57,16,205.77,2,3,3,233,At Risk,0
1433,14978,72,46,371.51,2,4,4,244,At Risk,0
1434,14981,246,4,50.46,1,1,1,111,Lost,2
1435,14984,19,15,80.68,4,3,2,432,Loyal Customers,0
1436,14985,198,17,44.97,1,3,1,131,At Risk,0
1437,14987,16,1,81.6,4,1,2,412,Recent Customers,2
